OBJECTID,RTE,RTE_SFX,DISTRICT,CNTY,PM_PFX,POSTMILE,PM_SFX,LEG,DESCRIPTION,VEHICLE_AADT_TOTAL,TOT_TRK_AADT,TRK_PERCENT_TOT,EAL,EST_YEAR,EST_CODE,longitude,latitude,RouteType,route_type_matched
3309,29,,1,LAK,R,45.145,,B,PARK WAY,12200,715,5.86,67,18,V,-122.92608977355162,39.08418231178601,State,True
3311,29,,1,LAK,,20.31,,A,JCT. RTE. 53 NORTH,9700,869,8.96,101,18,E,-122.61236594988759,38.910147740704154,State,True
3313,29,,1,LAK,,20.31,,B,JCT. RTE. 53 NORTH,11700,906,7.74,96,17,V,-122.61236594988759,38.910147740704154,State,True
3315,29,,1,LAK,,31.05,,A,JCT. RTE. 175,9900,766,7.74,81,18,E,-122.79218130708476,38.94260281070603,State,True
3317,29,,1,LAK,,31.05,,B,JCT. RTE. 175,9300,720,7.74,76,18,E,-122.79218130708476,38.94260281070603,State,True
3319,29,,1,LAK,,5.811,,A,"MIDDLETOWN, JCT. RTE. 175",12800,781,6.1,59,18,E,-122.61525384577813,38.75239206717414,State,True
3321,29,,1,LAK,,5.811,,B,"MIDDLETOWN, JCT. RTE. 175",8100,322,3.98,29,20,V,-122.61525384577813,38.75239206717414,State,True
3323,29,,1,LAK,,52.539,,B,"JCT. RTE. 20, UPPER LAKE",6620,525,7.93,56,18,E,-122.92098319521617,39.16318551785787,State,True
3325,29,,4,NAP,R,6.196,,A,JCT. RTE. 221 NORTH,46500,3483,7.49,586,2,V,-122.26914638763724,38.241397171261426,State,True
3327,29,,4,NAP,R,8.657,,A,JCT. RTE. 121 SOUTH,50000,3000,6.0,494,99,V,-122.30277272542699,38.257582986182385,State,True
3329,29,,4,NAP,R,9.1,,B,IMOLA AVENUE,41500,3810,9.18,295,22,V,-122.29915299543067,38.26333830801206,State,True
3331,29,,4,NAP,,10.305,,A,"NAPA, JCT. RTE. 121 NORTH",57000,2770,4.86,427,99,V,-122.30024605918018,38.2819563983016,State,True
3333,29,,4,NAP,,11.548,,A,FIRST STREET,65000,2191,3.37,361,99,V,-122.30264333209347,38.299856708679954,State,True
3335,29,,4,NAP,,24.595,,A,"RUTHERFORD, JCT. RTE. 128 EAST",23200,1673,7.21,256,8,V,-122.42278040786249,38.45875065985881,State,True
3337,29,,4,NAP,,24.595,,B,"RUTHERFORD, JCT. RTE. 128 EAST",25000,1553,6.21,244,8,V,-122.42278040786249,38.45875065985881,State,True
3339,29,,4,NAP,,28.75,,A,"ST. HELENA, ADAMS STREET",19300,1297,6.72,144,2,V,-122.47035469033776,38.50529058203945,State,True
3341,29,,4,NAP,,36.893,,A,"CALISTOGA, JCT. RTE. 128 NORTHWEST",12200,389,3.19,51,99,V,-122.58052733586999,38.57526199669057,State,True
3343,29,,4,NAP,,36.893,,B,"CALISTOGA, JCT. RTE. 128 NORTHWEST",14000,850,6.07,96,2,V,-122.58052733586999,38.57526199669057,State,True
3345,29,,4,NAP,,37.902,,A,"CALISTOGA, SILVERADO TRAIL",10300,934,9.07,106,8,V,-122.57740540459342,38.588981427743036,State,True
3347,29,,4,NAP,,37.902,,B,"CALISTOGA, SILVERADO TRAIL",12200,501,4.11,43,8,V,-122.57740540459342,38.588981427743036,State,True
3349,29,,4,NAP,,4.706,,A,JCT. RTE. 12 EAST,63000,3956,6.28,662,2,V,-122.25789250126861,38.223166252981486,State,True
3351,29,,4,NAP,,4.706,,B,JCT. RTE. 12 EAST,42000,2919,6.95,562,2,V,-122.25789250126861,38.223166252981486,State,True
3353,29,,4,SOL,,0.0,,A,"VALLEJO, JCT. RTE. 80",8300,314,3.78,41,2,V,-122.23204083342955,38.0764948227323,State,True
3355,29,,4,SOL,,2.066,,A,"VALLEJO, MAINE STREET",15500,592,3.82,49,2,V,-122.25503117484921,38.099126567687556,State,True
3357,29,,4,SOL,,2.066,,B,"VALLEJO, MAINE STREET",15500,578,3.73,49,2,V,-122.25503117484921,38.099126567687556,State,True
3359,29,,4,SOL,,2.82,,A,"VALLEJO, TENNESSEE STREET",19300,720,3.73,49,2,V,-122.25475693715927,38.109996209718695,State,True
3361,29,,4,SOL,,2.82,,B,"VALLEJO, TENNESSEE STREET",15500,426,2.75,27,2,V,-122.25475693715927,38.109996209718695,State,True
3363,29,,4,SOL,,4.732,,A,LEWIS BROWN DR/JCT. RTE. 37,44000,3494,7.94,697,99,V,-122.25607629281706,38.13767342274302,State,True
3365,29,,4,SOL,,4.732,,B,LEWIS BROWN DR/JCT. RTE. 37,29000,972,3.35,95,2,V,-122.25607629281706,38.13767342274302,State,True
3367,29,,4,SOL,,5.955,,B,SOLANO/NAPA COUNTY LINE,44000,3045,6.92,515,2,V,-122.25361659238142,38.154953692719296,State,True
3369,2,,7,LA,R,18.814,,A,"LOS ANGELES, JCT. RTE. 134",104000,1165,1.12,149,12,E,-118.22618773957991,34.14656981812587,State,True
3371,2,,7,LA,R,18.814,,B,"LOS ANGELES, JCT. RTE. 134",128000,2803,2.19,263,12,E,-118.22618773957991,34.14656981812587,State,True
3373,2,,7,LA,R,22.939,,B,"LA CANADA-FLINTRIDGE, JCT. RTE. 210",99000,1752,1.77,156,16,V,-118.21826137741537,34.20463483708691,State,True
3375,2,,7,LA,R,23.438,,B,"LA CANADA-FLINTRIDGE, FOOTHILL BOULEVARD",11600,130,1.12,16,12,E,-118.21546319627225,34.211454875665446,State,True
3377,2,,7,LA,,10.896,,A,"LOS ANGELES, HIGHLAND AVENUE",31000,787,2.54,54,6,E,-118.33851364056004,34.090690616286906,State,True
3379,2,,7,LA,,12.74,,B,"LOS ANGELES, JCT. RTE. 101",44500,1130,2.54,77,6,V,-118.30659220097495,34.090790857079746,State,True
3381,2,,7,LA,,12.75,,A,"LOS ANGELES, JCT. RTE. 101",32500,1342,4.13,117,6,V,-118.26686609669179,34.072095857286904,State,True
3383,2,,7,LA,,15.143,,A,"LOS ANGELES, JCT. RTE. 5",128000,2803,2.19,263,12,E,-118.24983979171596,34.10247280586622,State,True
3385,2,,7,LA,,15.143,,B,"LOS ANGELES, JCT. RTE. 5",46000,1279,2.78,153,12,E,-118.24983979171596,34.10247280586622,State,True
3387,2,,7,LA,,16.008,,A,"LOS ANGELES, SAN FERNANDO ROAD ",123000,2694,2.19,252,12,E,-118.24430093418431,34.11314528468639,State,True
3389,2,,7,LA,,24.463,,A,"EAST JCT. RTE. 210, VIA ANGELES CREST HIGHWAY",12300,282,2.29,14,6,V,-118.20011429566354,34.206666513268274,State,True
3391,2,,7,LA,,3.645,,B,"LOS ANGELES, JCT. RTE. 405",40500,960,2.37,55,6,V,-118.44684985297043,34.04690184503467,State,True
3393,2,,7,LA,,33.8,,A,ANGELES FOREST HIGHWAY,600,33,5.55,4,6,V,-118.15344359259996,34.270174122230415,State,True
3395,2,,7,LA,,33.8,,B,ANGELES FOREST HIGHWAY,2500,38,1.53,5,6,V,-118.15344359259996,34.270174122230415,State,True
3397,2,,7,LA,,38.37,,A,MOUNT WILSON ROAD,290,15,5.24,2,6,E,-118.10522747014242,34.258453611028656,State,True
3399,2,,7,LA,,38.37,,B,MOUNT WILSON ROAD,600,33,5.55,4,6,E,-118.10522747014242,34.258453611028656,State,True
3401,2,,7,LA,,64.085,,A,"ISLIP SADDLE, JCT. RTE. 39 SOUTH (CLOSED)",170,8,4.92,1,6,E,-117.8511994225967,34.35684383698686,State,True
3403,2,,7,LA,,64.085,,B,"ISLIP SADDLE, JCT. RTE. 39 SOUTH (CLOSED)",170,8,4.92,1,6,E,-117.8511994225967,34.35684383698686,State,True
3405,2,,7,LA,,77.39,,A,BLUE RIDGE ROAD,310,13,4.29,1,6,E,-117.72069189425217,34.375148474968015,State,True
3407,2,,7,LA,,77.39,,B,BLUE RIDGE ROAD,170,8,4.61,1,6,E,-117.72069189425217,34.375148474968015,State,True
3409,2,,8,SBD,,6.358,,B,JCT. RTE. 138,7500,299,3.98,22,6,E,-117.57627110158205,34.39081193236302,State,True
3411,32,,2,TEH,R,24.876,,B,JCT. RTE. 36,960,89,9.27,20,22,E,-121.42118728157828,40.27938776923091,State,True
3413,32,,2,TEH,,0.0,,A,BUTTE/TEHAMA COUNTY LINE,1400,130,9.31,33,22,E,-121.61484506105947,40.047192435860225,State,True
3415,32,,3,BUT,,10.187,R,A,"CHICO, JCT. RTE. 99",15600,1092,7.0,121,83,E,-121.81919046758169,39.73603300201369,State,True
3416,32,,3,BUT,,10.187,R,B,"CHICO, JCT. RTE. 99",17300,792,4.58,115,0,E,-121.81919046758169,39.73603300201369,State,True
3417,32,,3,BUT,,11.27,,A,"CHICO, EL MONTE AVENUE",12600,445,3.53,49,83,E,-121.79990947388774,39.74037544166948,State,True
3419,32,,3,BUT,,7.79,,A,WEST SACRAMENTO AVENUE,19300,1058,5.48,154,0,E,-121.8582050935834,39.73060551882923,State,True
3421,32,,3,BUT,,7.79,,B,WEST SACRAMENTO AVENUE,17900,786,4.39,100,0,E,-121.8582050935834,39.73060551882923,State,True
3423,32,,3,GLE,L,0.0,,A,JCT. RTE. 5,6900,846,12.26,166,0,E,-122.2055212529054,39.7506994172678,State,True
3425,32,,3,GLE,,9.626,,A,JCT. RTE. 45 SOUTH,12900,1001,7.76,176,0,E,-122.01937021814653,39.74449621790282,State,True
3427,32,,3,GLE,,9.626,,B,JCT. RTE. 45 SOUTH,10000,867,8.67,170,0,E,-122.01937021814653,39.74449621790282,State,True
3429,330,,8,SBD,R,28.696,,A,JCT. RTE. 210,11000,275,2.5,34,85,V,-117.20474263783079,34.129729730173985,State,True
3431,330,,8,SBD,,44.118,,B,"RUNNING SPRINGS, JCT. RTE. 18",12000,480,4.0,32,79,E,-117.10417105759608,34.204877827328914,State,True
3433,33,,10,MER,R,13.238,,A,WEST JCT. RTE 152,10500,3192,30.4,868,88,V,-121.01634419633912,37.05686968725503,State,True
3435,33,,10,MER,R,16.643,,B,JCT. RTE. 5,12900,3664,28.4,1026,97,V,-121.01580089615364,37.10640102783268,State,True
3437,33,,10,MER,R,5.635,,B,EAST JCT. RTE. 152,6500,910,14.0,220,83,E,-120.63556022043397,37.05052648105472,State,True
3439,33,,10,MER,,16.643,,A,JCT. RTE. 5,14200,3280,23.1,955,97,V,-121.01580089615364,37.10640102783268,State,True
3441,33,,10,MER,,26.464,,B,NORTH JCT. RTE. 140 EAST,7600,1497,19.7,399,97,E,-121.01283166769555,37.24580701993621,State,True
3443,33,,10,MER,,27.111,,A,NORTH JCT. RTE. 140 EAST,8900,1246,14.0,327,98,V,-120.99976203371114,37.26015625567044,State,True
3445,33,,10,SJ,,0.818,,A,"VERNALIS, JCT. RTE. 132",3600,594,16.51,78,79,E,-121.29528830737235,37.63792571632115,State,True
3447,33,,10,SJ,,0.818,,B,"VERNALIS, JCT. RTE. 132",2900,600,20.69,79,79,E,-121.29528830737235,37.63792571632115,State,True
3449,33,,10,SJ,,4.826,,B,JCT. RTE. 5,4800,787,16.4,103,79,E,-121.34320900986555,37.68171113585908,State,True
3451,33,,10,STA,,6.838,,A,"CROWS LANDING, CROWS LANDING/FINK ROADS",4600,437,9.5,61,79,V,-121.07119332614103,37.39259796120466,State,True
3453,33,,5,SLO,,2.775,,B,JCT. RTE. 166 WEST,630,216,34.31,34,21,V,-119.51204368340399,34.93628058673686,State,True
3455,33,,5,SLO,,2.802,,A,JCT. RTE. 166 WEST,3600,1297,36.03,193,21,V,-119.51202548263801,34.93628225401296,State,True
3457,33,,6,FRE,R,18.588,,B,GALE AVENUE,4550,711,15.62,119,21,V,-120.35382236863006,36.17993858072153,State,True
3459,33,,6,FRE,R,29.0,,B,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",2250,416,18.5,68,20,E,-120.26934649083918,36.29420979480536,State,True
3461,33,,6,FRE,R,39.853,,A,NORTH JCT. RTE. 5,1800,665,36.92,174,19,V,-120.39414214163672,36.43571828172409,State,True
3463,33,,6,FRE,R,79.905,,A,BRANNON AVENUE,2350,353,15.0,63,13,E,-120.60013907206273,36.936315088273545,State,True
3465,33,,6,FRE,R,79.905,,B,BRANNON AVENUE,2550,455,17.85,79,19,V,-120.60013907206273,36.936315088273545,State,True
3467,33,,6,FRE,,14.75,,B,MERCED AVENUE,9200,661,7.19,63,20,V,-120.34374285971386,36.136604823138384,State,True
3469,33,,6,FRE,,15.707,,A,"COALINGA, JCT. RTE. 198 WEST",8400,918,10.93,56,20,E,-120.36029572199226,36.13972694069218,State,True
3471,33,,6,FRE,,15.707,,B,"COALINGA, JCT. RTE. 198 WEST",4100,172,4.2,14,20,E,-120.36029572199226,36.13972694069218,State,True
3473,33,,6,FRE,,16.8,,A,"COALINGA, PHELPS AVENUE",5400,759,14.06,71,20,E,-120.35444663756543,36.15451197182361,State,True
3475,33,,6,FRE,,24.316,,A,JCT. RTE. 198 EAST,2450,449,18.34,73,20,V,-120.31527806188359,36.24582171173321,State,True
3477,33,,6,FRE,,24.316,,B,JCT. RTE. 198 EAST,4150,708,17.06,104,20,V,-120.31527806188359,36.24582171173321,State,True
3479,33,,6,FRE,,62.247,,A,"MENDOTA, JCT. RTE. 180 EAST",13500,1076,7.97,181,19,V,-120.38651600093173,36.76074002268826,State,True
3481,33,,6,FRE,,62.247,,B,"MENDOTA, JCT. RTE. 180 EAST",5100,706,13.85,121,19,V,-120.38651600093173,36.76074002268826,State,True
3483,33,,6,FRE,,70.557,,A,"FIREBAUGH, 8TH STREET",8800,1263,14.35,158,13,E,-120.46064893705271,36.86127987806121,State,True
3485,33,,6,FRE,,70.557,,B,"FIREBAUGH, 8TH STREET",9300,1767,19.0,256,1,V,-120.46064893705271,36.86127987806121,State,True
3487,33,,6,FRE,,8.02,,A,ALPINE/LOST HILLS ROADS,1900,112,5.89,22,20,E,-120.26271842512722,36.10083704963924,State,True
3489,33,,6,FRE,,8.02,,B,ALPINE/LOST HILLS ROADS,2150,243,11.29,33,20,E,-120.26271842512722,36.10083704963924,State,True
3491,33,,6,KER,R,11.555,,A,"MARICOPA, JCT. RTE. 166 EAST",4500,551,12.24,99,21,V,-119.4010213043765,35.05843445834007,State,True
3493,33,,6,KER,R,11.555,,B,"MARICOPA, JCT. RTE. 166 EAST",4000,870,21.74,205,21,E,-119.4010213043765,35.05843445834007,State,True
3495,33,,6,KER,R,60.168,,A,JCT. RTE. 46,2250,447,19.86,96,21,V,-119.86767262329484,35.61504072085471,State,True
3497,33,,6,KER,R,60.168,,B,JCT. RTE. 46,2050,588,28.67,112,21,V,-119.86767262329484,35.61504072085471,State,True
3499,33,,6,KER,,17.889,,A,"TAFT, JCT. RTE. 119 EAST",2150,448,20.84,68,21,V,-119.44747483612687,35.135822431945584,State,True
3501,33,,6,KER,,17.889,,B,"TAFT, JCT. RTE. 119 EAST",5800,1000,17.24,135,21,E,-119.44747483612687,35.135822431945584,State,True
3503,33,,6,KER,,19.129,,A,LINCOLN/10TH STREETS,7300,918,12.58,78,21,E,-119.46515755535215,35.144912202752295,State,True
3505,33,,6,KER,,19.129,,B,LINCOLN/10TH STREETS,8700,951,10.93,86,21,E,-119.46515755535215,35.144912202752295,State,True
3507,33,,6,KER,,23.41,,A,MIDWAY ROAD,3250,742,22.83,111,21,V,-119.5274477369779,35.180160294251486,State,True
3509,33,,6,KER,,23.41,,B,MIDWAY ROAD,3700,852,23.03,81,21,E,-119.5274477369779,35.180160294251486,State,True
3511,33,,6,KER,,33.454,,A,JCT. RTE. 58 WEST,2500,958,38.32,116,21,E,-119.62553201603984,35.29671499135975,State,True
3513,33,,6,KER,,33.454,,B,JCT. RTE. 58 WEST,2500,896,35.84,119,21,E,-119.62553201603984,35.29671499135975,State,True
3515,33,,6,KER,,34.285,,A,JCT. RTE. 58 EAST,1350,501,37.11,68,21,E,-119.62232876297556,35.3090027957442,State,True
3517,33,,6,KIN,,7.8,,A,"REEF CITY, JCT. RTE. 41",3050,475,15.58,102,20,V,-120.04637176715764,35.8889106307138,State,True
3519,33,,6,KIN,,7.8,,B,"REEF CITY, JCT. RTE. 41",2050,397,19.35,91,20,V,-120.04637176715764,35.8889106307138,State,True
3521,33,,7,VEN,R,4.046,,O,"VENTURA, VENTURA AVENUE",29000,1027,3.54,66,16,V,-119.29247087521183,34.33506409067,State,True
3523,33,,7,VEN,,0.0,,A,"VENTURA, JCT. RTE. 101",39000,963,2.47,60,12,E,-119.30491853994805,34.27923139317949,State,True
3525,33,,7,VEN,,11.199,,B,WEST JCT. RTE. 150,19600,760,3.88,78,12,E,-119.28838843828404,34.42987991923544,State,True
3527,33,,7,VEN,,11.211,,A,"OJAI, EAST JCT. RTE. 150",10300,331,3.21,33,12,E,-119.26089481000571,34.441455858050844,State,True
3529,33,,7,VEN,,11.961,,A,EL ROBLAR DRIVE,2300,67,2.93,11,12,E,-119.27084329873944,34.447106026246345,State,True
3531,33,,7,VEN,,13.35,,O,LOS PADRES NATIONAL FOREST BOUNDARY,1350,60,4.47,11,12,E,-119.28308632725391,34.46281161192484,State,True
3533,33,,7,VEN,,30.219,,O,SESPE GORGE MAINTENANCE STATION,390,34,8.65,9,12,E,-119.2639140386925,34.5653040187244,State,True
3535,33,,7,VEN,,57.508,,B,VENTURA/SANTA BARBARA COUNTY LINE,310,49,15.83,3,17,V,-119.444112460883,34.790225893892604,State,True
3537,34,,7,VEN,R,13.603,,B,"CAMARILLO, JCT. RTE. 101",15400,2375,15.42,370,6,V,-119.03405386580042,34.21681327191308,State,True
3539,34,,7,VEN,,13.603,,A,"CAMARILLO, JCT. RTE. 101",15400,3082,20.01,500,6,V,-119.03405386580042,34.21681327191308,State,True
3541,34,,7,VEN,,17.663,,B,"SOMIS, JCT. RTE. 118",12300,1744,14.18,330,6,V,-118.9946703295593,34.26375483605423,State,True
3543,34,,7,VEN,,6.27,,A,"OXNARD, RICE AVENUE",9900,792,8.0,108,6,V,-119.14240295286551,34.196837446296435,State,True
3545,35,,4,SCL,R,0.053,,A,JCT. RTE. 17,1050,82,7.81,4,2,V,-121.98491574236094,37.14553422396253,State,True
3547,35,,4,SCL,,14.1,,A,JCT. RTE. 9,1400,24,1.7,3,96,V,-122.12198052941007,37.25852641884451,State,True
3549,35,,4,SCL,,14.1,,B,JCT. RTE. 9,1400,22,1.59,1,2,V,-122.12198052941007,37.25852641884451,State,True
3551,35,,4,SF,,3.164,,B,"SAN FRANCISCO, JCT. RTE. 1",28500,296,1.04,20,2,V,-122.47513098060111,37.73453952483084,State,True
3553,35,,4,SM,L,21.72,,A,JCT. RTE. 92,3800,332,8.73,45,5,V,-122.34979126784665,37.511810960256085,State,True
3555,35,,4,SM,L,23.037,,B,JCT. RTE. 280,3800,49,1.3,3,5,V,-122.42781007513827,37.604496213768215,State,True
3557,35,,4,SM,R,23.037,,A,JCT. RTE. 280,18500,179,0.97,16,2,V,-122.42781007513827,37.604496213768215,State,True
3559,35,,4,SM,R,28.687,,A,"DALY CITY, JCT. RTE. 1",28000,291,1.04,18,2,V,-122.4849998345832,37.668562336795524,State,True
3561,35,,4,SM,R,28.687,,B,"DALY CITY, JCT. RTE. 1",36000,396,1.1,30,2,V,-122.4849998345832,37.668562336795524,State,True
3563,35,,4,SM,,10.518,,B,"WOODSIDE, JCT. RTE. 84",2500,114,4.56,9,5,V,-122.26338562736576,37.38578676232701,State,True
3565,35,,4,SM,,23.037,,B,JCT. RTE. 92,2750,36,1.31,2,99,V,-122.36895038890265,37.49555075779771,State,True
3567,35,,4,SM,,30.834,,A,JOHN DALY BOULEVARD,34500,352,1.02,32,8,V,-122.49486916557072,37.69850780077603,State,True
3569,35,,4,SM,,30.834,,B,JOHN DALY BOULEVARD,33500,369,1.1,30,8,V,-122.49486916557072,37.69850780077603,State,True
3571,36,,1,HUM,,0.0,,A,"ALTON, JCT. RTE. 101",4300,419,9.75,34,16,E,-124.14541527021659,40.54862743133073,State,True
3573,36,,1,HUM,,2.811,,A,"HYDESVILLE, ROHNERVILLE ROAD",5300,753,14.2,72,17,E,-124.09749668684914,40.54759545611322,State,True
3575,36,,1,HUM,,2.811,,B,"HYDESVILLE, ROHNERVILLE ROAD",4600,653,14.2,62,17,V,-124.09749668684914,40.54759545611322,State,True
3577,36,,1,HUM,,7.54,,O,"CARLOTTA, EAST",2600,298,11.47,29,17,E,-124.02349079856046,40.51934445405559,State,True
3579,36,,2,LAS,R,19.196,,A,JCT. RTE. 44 NORTHWEST,3700,454,12.26,65,22,E,-120.75541382742519,40.411191225339664,State,True
3581,36,,2,LAS,R,19.196,,B,JCT. RTE. 44 NORTHWEST,2450,222,9.05,38,22,E,-120.75541382742519,40.411191225339664,State,True
3583,36,,2,LAS,R,26.22,,A,"SUSANVILLE, JOHNSTONVILLE ROAD",8000,723,9.04,102,22,E,-120.63500541282968,40.40943964667033,State,True
3585,36,,2,LAS,,0.76,,B,JCT. RTE. 147 SOUTH,1950,161,8.24,36,20,E,-121.04859662378394,40.31082840866518,State,True
3587,36,,2,LAS,,0.0,,O,PLUMAS/LASSEN COUNTY LINE,2200,128,5.81,26,22,E,-121.06096010380158,40.31470453785131,State,True
3589,36,,2,LAS,,22.06,,A,EAGLE LAKE ROAD,3950,485,12.27,119,22,E,-120.703078314044,40.42013173792231,State,True
3591,36,,2,LAS,,25.05,,A,"SUSANVILLE, PACIFIC STREET",9700,1032,10.64,252,22,E,-120.65422451260056,40.41674242233765,State,True
3593,36,,2,LAS,,25.356,,A,"SUSANVILLE, JCT. RTE. 139 NORTH",13400,1048,7.82,282,22,E,-120.64893656710419,40.415499243214335,State,True
3595,36,,2,LAS,,25.94,,B,RIVERSIDE DRIVE,13400,1211,9.04,326,22,E,-120.63895576686798,40.41255340191937,State,True
3597,36,,2,LAS,,3.706,,A,"WESTWOOD, COUNTY ROAD A 21",2550,214,8.39,44,22,E,-120.99293856556025,40.31516656806986,State,True
3599,36,,2,LAS,,3.706,,B,"WESTWOOD, COUNTY ROAD A 21",2500,206,8.25,38,22,E,-120.99293856556025,40.31516656806986,State,True
3601,36,,2,PLU,R,13.93,,A,BIG SPRINGS ROAD,1950,113,5.81,21,22,E,-121.14306704872979,40.305099016096186,State,True
3603,36,,2,PLU,,18.421,,O,PLUMAS/LASSEN COUNTY LINE,2200,128,5.81,26,22,E,-121.06096010380158,40.31470453785131,State,True
3605,36,,2,PLU,,6.287,,A,JCT. RTE. 89,3100,436,14.06,62,23,V,-121.25353921144242,40.278778851270154,State,True
3607,36,,2,PLU,,6.287,,B,JCT. RTE. 89,2100,332,15.79,68,22,E,-121.25353921144242,40.278778851270154,State,True
3609,36,,2,PLU,,8.08,,O,FARRAR DRIVE,4100,648,15.8,106,22,E,-121.2360870394449,40.301169894284854,State,True
3611,36,,2,PLU,,8.84,,O,FEATHER RIVER BRIDGE,5600,325,5.81,58,22,E,-121.22878157124518,40.310478528207135,State,True
3613,36,,2,PLU,,9.18,,O,"CHESTER, MELISSA AVENUE",4200,244,5.81,45,22,E,-121.22292128303015,40.312492451885646,State,True
3615,36,,2,SHA,,0.0,,A,TRINITY/SHASTA COUNTY LINE,480,15,3.06,3,20,E,-123.01600803071098,40.38171230328296,State,True
3617,36,,2,SHA,,11.928,,B,SHASTA/TEHAMA COUNTY LINE,520,17,3.33,4,20,E,-122.86464966857753,40.34776220483265,State,True
3619,36,,2,SHA,,8.87,,A,PLATINA ROAD,660,118,17.94,25,21,V,-122.88783286930553,40.36136634491539,State,True
3621,36,,2,SHA,,8.87,,B,PLATINA ROAD,720,115,15.95,24,21,V,-122.88783286930553,40.36136634491539,State,True
3623,36,,2,TEH,L,39.734,,A,NORTH MAIN STREET,7600,192,2.52,33,20,E,-122.24218029860279,40.197849580273285,State,True
3625,36,,2,TEH,L,40.87,,A,"RED BLUFF, CRITTENDEN STREET",7800,229,2.93,33,20,E,-122.23878425719704,40.181845765765885,State,True
3627,36,,2,TEH,L,41.29,,A,"RED BLUFF, OAK STREET",17800,285,1.6,31,20,E,-122.2341690878647,40.17655436573611,State,True
3629,36,,2,TEH,L,41.29,,B,"RED BLUFF, OAK STREET",10400,229,2.2,24,20,E,-122.2341690878647,40.17655436573611,State,True
3631,36,,2,TEH,,104.002,,B,TEHAMA/PLUMAS COUNTY LINE,2100,188,8.94,39,22,E,-121.35244296694418,40.26188650720062,State,True
3633,36,,2,TEH,,23.2,,A,BOWMAN ROAD,550,18,3.27,4,20,E,-122.4923744550935,40.27861552280584,State,True
3635,36,,2,TEH,,23.2,,B,BOWMAN ROAD,620,64,10.32,9,20,V,-122.4923744550935,40.27861552280584,State,True
3637,36,,2,TEH,,39.72,,A,BAKER ROAD,4050,124,3.05,26,20,E,-122.2644759539486,40.20835023131701,State,True
3639,36,,2,TEH,,39.72,,B,BAKER ROAD,3650,200,5.49,18,21,V,-122.2644759539486,40.20835023131701,State,True
3641,36,,2,TEH,,41.847,,A,"RED BLUFF, JCT. RTE. 5",18600,1265,6.8,284,20,E,-122.22514689513957,40.18068763576597,State,True
3643,36,,2,TEH,,41.847,,B,"RED BLUFF, JCT. RTE. 5",18100,308,1.7,33,20,E,-122.22514689513957,40.18068763576597,State,True
3645,36,,2,TEH,,42.79,,A,"RED BLUFF, CHESTNUT AVENUE",17000,1377,8.1,311,20,E,-122.20900848588889,40.186020479241485,State,True
3647,36,,2,TEH,,43.28,,A,HOY ROAD,11700,893,7.63,202,20,E,-122.19977478033853,40.18574956220476,State,True
3649,36,,2,TEH,,43.28,,B,HOY ROAD,16900,1606,9.5,362,20,E,-122.19977478033853,40.18574956220476,State,True
3651,36,,2,TEH,,44.004,,A,JCT. RTE. 99 SOUTH,2150,264,12.27,37,21,V,-122.18605109108059,40.18570371909693,State,True
3653,36,,2,TEH,,55.26,,A,MANTON ROAD,1550,124,8.02,28,22,E,-122.07078923434223,40.313694327926065,State,True
3655,36,,2,TEH,,58.18,,A,PAYNES CREEK,1300,130,10.0,26,22,E,-122.01745044202754,40.31107127670335,State,True
3657,36,,2,TEH,,83.142,,B,"MINERAL, JCT. RTE. 172 SOUTHEAST",1100,123,11.22,28,22,E,-121.59661409642301,40.34760588878054,State,True
3659,36,,2,TEH,,87.681,,O,JCT. RTE. 89 NORTH,1150,129,11.22,29,22,E,-121.53581713758166,40.365995547746905,State,True
3661,36,,2,TEH,,91.253,,B,"MORGAN SPRINGS, JCT. RTE. 172 SOUTHWEST",1050,118,11.22,25,22,E,-121.51182314442767,40.36193380031163,State,True
3663,36,,2,TEH,,99.935,,B,JCT. RTE. 32 SOUTHWEST,1050,94,8.92,20,22,E,-121.42121750090445,40.279403004702516,State,True
3665,36,,2,TRI,R,41.139,,B,TRINITY/SHASTA COUNTY LINE,480,15,3.06,3,20,E,-123.01600803071098,40.38171230328296,State,True
3667,36,,2,TRI,,27.23,,B,JCT. RTE. 3 NORTH,870,127,14.55,20,21,V,-123.17510727625903,40.420227692690695,State,True
3669,371,,8,RIV,,77.148,,B,JCT. RTE. 74,3700,222,6.0,16,79,E,-116.59144448659521,33.56955415100483,State,True
3671,37,,4,MRN,R,11.2,,A,"NOVATO, JCT. RTE. 101",35000,1288,3.68,259,5,V,-122.54457211570616,38.0792391327698,State,True
3673,37,,4,MRN,,14.473,,B,PETALUMA CREEK,36000,1336,3.71,233,2,V,-122.50727138094344,38.11423834514725,State,True
3675,37,,4,SOL,R,11.73,R,B,JCT. RTE. 80,54000,3164,5.86,836,5,V,-122.21872710831782,38.14117691520423,State,True
